621;1;;UNBELIEVABLE MICHIGAN! I want to thank you for your support tonight -- the energy was absolutely incredible. If you all get out to vote on 11/8/2016 --- there is no question we will WIN MICHIGAN! I love this country - and I love you all. Thank you!;video;5174;16-10-01
622;1;;I believe in America First and that means FAMILY FIRST! My childcare plan reflects the needs of modern working-class families -- 100% deductible childcare expenses, paid maternity leave and dependent care savings. It's a great plan that will benefit ALL American families. My daughter Ivanka has done an incredible job -- so proud!;video;17390;16-09-01
623;1;;Crooked Hillary has put her own self-interest ahead of everyday Americans for 30 YEARS and she wonders why she isn’t 50 points ahead -- Unbelievable! You can’t lie about 33,000 emails, allow ISIS to spread, and call millions of hard-working Americans “deplorables!” I will bring BIG CHANGE on DAY ONE. #AmericaFirst! #NotHillary!;video;22949;16-09-01
624;1;;The special interests love Hillary Clinton because they have TOTAL control. Remember -- #FollowTheMoney! As president, I promise you, we will once again have a government of, by and for the PEOPLE! #TrumpIsWithYou;video;7644;16-09-01
626;1;;Hillary Clinton is bought and paid for by Wall Street – BIG TIME! All part of the rigged system being run at YOUR expense. It's time to end the Clinton Corruption and do what is right for the American people! #FollowTheMoney;video;18110;16-09-01
627;1;;JOIN THE MOVEMENT! Check out Wisconsin!!  THANK YOU!!;video;7133;16-09-01
628;1;;Hillary Clinton put the office of Secretary of State up for sale – and if she ever got the chance, she’d put the Oval Office up for sale too. While she profits off the RIGGED system, I am fighting for YOU! Everything you need to know about Crooked Hillary can be understood with this simple phrase: #FollowTheMoney!;video;17225;16-09-01
629;1;;For 30 years -- 30 YEARS -- Hillary Clinton hasn’t fixed anything. In fact, her only experience has been at failing. As President, believe me, there will be dramatic change. We are going to get things DONE! #AmericaFirst;video;11544;16-09-01
630;1;;An honor to be at the Polish National Alliance in Chicago, Illinois - meeting with & speaking to the Polish American Congress. Thank you!;video;9413;16-09-01
631;1;Trump Calls Out Clinton For Raising The Debt On Her Bad Ideas;We spent $6 trillion in the Middle East. We could have rebuilt our country twice!;video;60290;16-09-01
"632;1;Trump Presses Clinton On TPP;""Hillary Clinton was for TPP before she was against it! She even called it the """"gold standard"""" of trade agreements!"";video;6003;16-09-01"
633;1;;How is Hillary so oblivious? It’s pretty simple to see why she isn’t 50 points ahead – she called millions of people deplorable, she's owned by Washington insiders, and she's lied over and over to the public and thinks it’s okay. It’s SAD! The American people want a leader who is working for them, not the rigged system. #AmericaFirst!;video;31197;16-09-01
634;1;Timeline Photos;We are going to change our immigration system to reflect American values! -DJT;photo;7956;16-09-01
635;1;Timeline Photos;Thank you! I love you too! -DJT;photo;13884;16-09-01
636;1;;Beautiful evening in Roanoke, Virginia! We have 44 days until the BIG VOTE! It is imperative that you get out and VOTE. Get your family & get your friends - to VOTE! In order for this MOVEMENT to continue & WIN ~ everyone needs to get out and VOTE! Together, we will MAKE AMERICA SAFE & GREAT AGAIN! -DJT;video;1248;16-09-01
637;1;Timeline Photos;Thank you Louisiana!;photo;11272;16-09-01
638;1;Timeline Photos;Thank you Iowa! Lets WIN!!;photo;10686;16-09-01
639;1;;Thank you Toledo, Ohio! It is so important for you to get out and VOTE on November 8, 2016! Lets MAKE AMERICA SAFE AND GREAT AGAIN!;video;3498;16-09-01
640;1;;The most fundamental duty of government is to protect American lives. The Obama-Clinton administration has failed to protect our people. As President, my number one priority will ALWAYS be to keep you and your families safe. Believe me, together, we WILL Make America SAFE Again! #ImWithYou;video;8745;16-09-01
641;1;;I have such incredible supporters. So many people have downloaded my new America First app and they tell me it's MUCH better than Hillary's - getting TREMENDOUS reviews. Download and enjoy! http://donaldjtrump.com/app;video;2239;16-09-01
642;1;Timeline Photos;Unbelievable - North Carolina! Thank you for the unbelievable turnout at High Point University. It is time to bring JOBS back to the United States of America! We will bring JOBS back! I AM WITH YOU - WE will MAKE AMERICA GREAT AGAIN!;photo;2404;16-09-01
643;1;;We MUST preserve our American heritage -- from Second Amendment rights to bringing jobs back to our country to enforcing immigration laws -- the current rigged system has weakened everything America stands for! This November, we have a chance to take our country back. I will PROTECT your rights, and together, we WILL Make America Great Again! #AmericaFirst;video;13043;16-09-01
644;1;;In Miami now - for a beautiful rally! Join me for a couple of minutes - we are going to MAKE AMERICA GREAT AGAIN!;video;8876;16-09-01
645;1;;THANK YOU for your service and sacrifice, as well as your confidence in me to serve as Commander-in-Chief. #AmericaFirst!;video;7639;16-09-01
646;1;PLAN FOR AMERICAN ECONOMIC REVIVAL!;Today - I outlined a plan for American economic revival - it is bold, ambitious, forward-looking plan to massively INCREASE JOBS, WAGES, INCOMES and opportunities for the people of our country!;video;7822;16-09-01
647;1;;Join me at the City of Flint Water Plant for a couple of minutes.;video;10368;16-09-01
648;1;Timeline Photos;FLORIDA -- THANK YOU --- WE CAN WIN! Lets MAKE AMERICA GREAT AGAIN!;photo;18117;16-09-01
649;1;;What a disgraceful thing to say about fellow- hard working Americans! Vote Trump on November 8th -- keep Hillary's HATE away from Washington, D.C. -DJT;video;30689;16-09-01
650;1;Timeline Photos;LIKE & SHARE IF YOU AGREE:;photo;10861;16-09-01
652;1;;MAKE AMERICA GREAT AGAIN! #AmericaFirst #ImWithYou;video;10362;16-09-01
653;1;;Join me at the Cleveland Arts and Social Sciences Academy for a few minutes!;video;2930;16-09-01
654;1;;Four brave Americans lost their lives in Benghazi and Hillary Clinton falsely said tonight that we did not lose one American life in Libya. SAD!;video;52473;16-09-01
655;1;;Join me in in Philadelphia - LETS MAKE AMERICA SAFE AND GREAT AGAIN! GOD BLESS AMERICA!! -DJT;video;7091;16-09-01
656;1;;Thank you Ohio - I love you! #AmericaFirst;video;12419;16-09-01
657;1;America First;Labor Day is a long-standing tradition celebrating the American worker but with millions of Americans out of work, we must do something to get America back to work. As President I will end bad trade deals and bring back American jobs for our people! #AmericaFirst!;video;31885;16-09-01
658;1;;I had an incredible time in Detroit yesterday. A great experience - learned a lot by listening to everyone. I am grateful for their support - and time. You can catch what I had to say to everyone, right here. Thank you! -DJT;video;9154;16-09-01
659;1;Mother Teresa;Mother Teresa represented the best in all of us. She was a holy and pious woman, and I think it's wonderful to see Catholics around the world honoring her many contributions.;video;38972;16-09-01
660;1;Timeline Photos;TOGETHER - we can save AMERICAN jobs, American lives, and American futures!;photo;3530;16-09-01
661;1;Mexico City, Mexico - Presidential Palace Arrival;Thank you to President Enrique Pena Nieto - for the invitation to meet with him in Mexico City, Mexico. Wonderful leadership and high quality people! I look forward to our next meeting.  -Donald J. Trump;video;12061;16-09-01
662;1;Timeline Photos;Thank you for your wonderful support last night- with regard to my Immigration Speech that I delivered at the Phoenix Convention Center. I love this country - and you, the people. Lets MAKE AMERICA SAFE AND GREAT AGAIN! I love you! Donald J. Trump;photo;4769;16-09-01
"663;1;;""A message from Ivanka Trump: """"Contribute now and my father will double every dollar you give, up to $2 MILLION, before Wednesday, August 31, at 11:59pm. https://secure.donaldjtrump.com/august-end-of-month?amount=250&utm_medium=social&utm_campaign=t_djt0831200646_ivanka-video-aug-eom&utm_source=facebook&utm_content=ivanka-video-aug-eom_fb_organic You put in $100, he'll make it $200. You put in $250, he'll make it $500. You put in $500, he'll make it $1,000. He’ll also send you a personal thank you gift."""""";video;4314;16-09-01"
664;1;;THANK YOU MEXICO.;video;22169;16-08-01
665;1;;Hillary Clinton supports the Sanctuary City and catch-and-release policies that are getting innocent Americans killed.  I’ve met with many of these grieving families, including the incredible family of Sarah Root, a young Iowa girl who was killed by an illegal immigrant released from the border by the Obama Administration – and then released again after the killing. I have been so inspired by the courage and bravery of all the families that have lost their loved ones - I will fight with them, and I will stand with them - - to END THIS CRAZINESS!;video;8292;16-08-01
666;1;;Join me in Iowa - attending a great event in honor of wonderful Senator Joni Ernst. Let's MAKE AMERICA GREAT AGAIN! #RoastAndRide;video;6354;16-08-01
667;1;Timeline Photos;Good morning America! Thank you for your support - I couldn't do this without you. This is a MOVEMENT & I am honored to be the messenger. Lets keep it up - love you all!;photo;14976;16-08-01
668;1;;The Clinton's are the real predators...;video;53604;16-08-01
"669;1;;""""""Hillary Clinton needs to address the racist undertones of her 2008 campaign."""" #FlashbackFriday"";video;20017;16-08-01"
670;1;;Join me in MISSISSIPPI for a few minutes! It is time to MAKE AMERICA SAFE AND GREAT AGAIN!;video;8685;16-08-01
671;1;;Departing Florida in a few minutes. Thank you for all of your incredible support. I am grateful, and will never forget it. Thank you to our amazing law enforcement officers and first responders as well - all across America!;video;17479;16-08-01
672;1;Donald J. Trump's cover photo;;photo;2085;16-08-01
673;1;Timeline Photos;This is a MOVEMENT! A movement to take back our country, and MAKE IT GREAT AGAIN! Thank you for a fabulous evening, OHIO! It is so important for you to get out an VOTE in November. Tonight was a special night - I will be back real soon!;photo;4220;16-08-01
674;1;;Join me in Akron, Ohio - for a few minutes! TOGETHER- WE WILL MAKE AMERICA GREAT AGAIN!;video;19336;16-08-01
675;1;Timeline Photos;Wow! Thank you Louisiana - l love you, and I am with you! Thoughts and prayers are with you, everyday. -DJT;photo;81814;16-08-01
676;1;Timeline Photos;VOTERS, not special interests, WILL BE IN CHARGE. -DJT;photo;10996;16-08-01
678;1;;We are one nation. When one state hurts, we all hurt. We must all work together - to lift each other up. -DJT;video;22647;16-08-01
679;1;;Crooked Hillary Clinton #ThrowbackThursday:;video;100385;16-08-01
680;1;Timeline Photos;This afternoon - I hosted a very informative national security roundtable at Trump Tower. I can assure you -- with a Trump Administration, we will make the safety & security of our nation a top priority. We will MAKE AMERICA SAFE AGAIN! Donald J. Trump;photo;8588;16-08-01
681;1;;Working together we will MAKE AMERICA SAFE AND GREAT AGAIN! #LawAndOrder #ImWithYou;video;10998;16-08-01
682;1;;Join me for a few minutes at the Milwaukee County War Memorial Center- with America's Mayor Rudy Giuliani, and Sheriff David Clarke.;video;9152;16-08-01
683;1;MAKE AMERICA SAFE AGAIN!;We have a President and somebody running against me that doesn't even want to use the term RADICAL ISLAMIC TERRORISM. If they can't name it, they can't fix it! It is time to MAKE AMERICA SAFE AGAIN!;video;8124;16-08-01
684;1;FOREIGN POLICY SPEECH;#ICYMI: Today I delivered my Foreign Policy speech at Youngstown State University. TOGETHER, WE will MAKE AMERICA SAFE AGAIN!;video;13335;16-08-01
685;1;;BREAKING: Three FBI field offices wanted to open an investigation into the Clinton Foundation, but it was killed by Obama's Department of Justice.;video;75202;16-08-01
686;1;Timeline Photos;An honor to speak at the National Association of Home Builders in Miami Beach, Florida. Thank you for having me! Together, we are going to MAKE AMERICA GREAT AGAIN!;photo;1498;16-08-01
687;1;;I have proposed the largest tax reduction of ANY candidate - who has run for President this year. It is a start, in MAKING AMERICA GREAT AGAIN!;video;30130;16-08-01
688;1;;;video;15123;16-08-01
689;1;Timeline Photos;I am leaving Fitzgerald Peterbilt now, where I met with coal miners and leaders from the Virginia coal industry. I assure you - those out of work down here -- will be back to work under a Trump Administration! -DJT;photo;30123;16-08-01
690;1;;My economic plan includes an across-the-board income tax reduction that helps EVERYONE, especially the middle class. My plan is ALL about economic recovery and prosperity, and will create A LOT of high-paying jobs so EVERYONE has the opportunity to once again, live the American Dream! #AmericaFirst;video;23324;16-08-01
691;1;Timeline Photos;Unbelievable afternoon in Wilmington, North Carolina. The MOVEMENT continues to grow, as American's realize that Crooked Hillary is not fit to be our next President. I am in this to WIN- and together WE will MAKE AMERICA SAFE & GREAT AGAIN! -DJT;photo;19717;16-08-01
692;1;Timeline Photos;Thank you for the very kind words, and support General Flynn. With the backing & support of General's like yourself - WE will MAKE AMERICA SAFE AGAIN, real soon! -DJT;photo;4876;16-08-01
693;1;;Crooked Hillary Clinton is not fit to be our next president!;video;41456;16-08-01
694;1;;As President, I look forward to working with Speaker Paul Ryan to make sure EVERY American is represented and heard!;video;4889;16-08-01
"695;1;;""There is absolutely NO DOUBT that Crooked Hillary is a PATHOLOGICAL LIAR. Even the liberal media is calling her out! She's a security risk and admits she """"short circuited"""" -- UNBELIEVABLE! There is no question she is COMPLETELY UNQUALIFIED to be President. #MakeAmericaGreatAgain"";video;105188;16-08-01"
696;1;TIME TO MAKE AMERICA SAFE AGAIN!;We cannot address the issues - if we are afraid to face them head on. As your POTUS- my administration will deal with RADICAL ISLAMIC TERRORISM to assure a SAFER AMERICA both now, and for future generations.;video;18222;16-08-01
697;1;;Wow! I am in Jacksonville, Florida! This is a MOVEMENT - join me for a few minutes!;video;22191;16-08-01
698;1;;Thank you Lt. Col. Louis Dorfman- I am truly honored. You are the true HERO!;video;8441;16-08-01
699;1;;WOW! Join me in Daytona Beach, Florida for a few minutes - with the #TrumpTrain! WE will MAKE AMERICA GREAT AGAIN!;video;14157;16-08-01
700;1;;I’m proud to have such a strong track record of employing and promoting women in the workplace! As President, I will make sure women receive equal pay for equal work! Ivanka Trump #MakeAmericaGreatAgain;video;17171;16-08-01
701;1;Crooked Hillary - Press Conference Counter;Could you imagine if I went 241 days without a press conference!? Crooked Hillary Clinton- concludes her 241st day without having a press conference- while running for President of the United States of America!? Absolutely no transparency & communication with the American people!;video;30132;16-08-01
702;1;;The liberal biased media make complete fools out of themselves the way they fawn over Crooked Hillary. It’s SAD, DISHONEST and PATHETIC reporting!;video;9890;16-08-01
704;1;;I believe in making the best deals for America and NAFTA was a horrible deal! I want to make great deals that will keep jobs here and employ millions of Americans. We MUST get America back to work! #MakeAmericaWorkAgain;video;6375;16-08-01
705;1;;GOOD MORNING AMERICA! Departing New York for Virginia now. Incredible day in Ohio & Pennsylvania yesterday. Together- WE will MAKE AMERICA SAFE & GREAT AGAIN! Thank you for your continued support!;video;5946;16-08-01
706;1;;The Washington Post calls out Crooked Hillary for what she REALLY is! A PATHOLOGICAL LIAR!! Watch that nose grow!;video;72106;16-08-01
707;1;;Our government is COMPLETELY broken! Believe me, nobody can fix things like I can, and as President, I WILL fix it! #MakeAmericaGreatAgain!;video;9000;16-08-01
708;1;;Crooked Hillary counts on Wall Street for donations.  I'll NEVER be bought and sold by them. My supporters are the BEST because they're every day Americans! Together, we WILL Make America Great Again!;video;34013;16-07-01
709;1;;;video;10287;16-07-01
710;1;;;video;7383;16-07-01
711;1;;I’ve said it over and over again. Crooked Hillary is bought and paid for by The Establishment—BIG TIME! Unbelievably CORRUPT! I’m not and never will be owned by ANYONE! #TrumpIsWithYou #TrumpPence2016;video;34670;16-07-01
712;1;;Even Bill is tired of the lies, SAD!;video;57259;16-07-01
713;1;In Donald Trump's America;America led by Hillary will be an AMERICA where things get even WORSE than it is now.  Higher taxes, rampant TERRORISM and MORE CORRUPTION from Washington, DC!  TOGETHER, we WILL Make America Great Again!;video;32981;16-07-01
714;1;;Crooked Hillary will NEVER be able to hide who she REALLY is!;video;23903;16-07-01
715;1;;;video;90729;16-07-01
716;1;;Back in Davenport, Iowa! Join me for a few minutes - lets MAKE AMERICA GREAT AGAIN!;video;5580;16-07-01
717;1;;Bernie caved!;video;7620;16-07-01
718;1;Timeline Photos;Shooting deaths of police officers up 78% this year. We must restore law and order and protect our great law enforcement officers!;photo;10755;16-07-01
719;1;;;video;15562;16-07-01
720;1;;Join me for a few minutes in Pennsylvania! TOGETHER - we are going to MAKE AMERICA SAFE AND GREAT AGAIN!;video;8413;16-07-01
721;1;;Departing Tampa, Florida! MAKE AMERICA GREAT AGAIN!;video;19268;16-07-01
722;1;;Bernie Sanders TOTALLY gave up and abandoned his revolution. We welcome all voters who want to fix this RIGGED system and bring back our jobs!;video;23424;16-07-01
723;1;Timeline Photos;Thank you for your incredible support tonight, Winston-Salem, North Carolina! This is an unbelievable MOVEMENT - and we are going to MAKE AMERICA SAFE AND GREAT AGAIN! -DJT;photo;3489;16-07-01
724;1;;The American people deserve better. The DNC and Hillary Rotten Clinton rigged the system and completely ignored what the people wanted! They are so, SO corrupt!;video;48541;16-07-01
725;1;Timeline Photos;We don't have time to play games anymore! Enough! It is time to MAKE AMERICA SAFE & GREAT AGAIN -- IMMEDIATELY! -DJT;photo;27328;16-07-01
726;1;;It will not be difficult locating Crooked Hillary's luggage in Philadelphia! -DJT;video;8483;16-07-01
727;1;;My acceptance speech was 75 minutes 'long!' Watch how long it really was - - - by watching the 28 second video below. THANK YOU #TrumpTrain - I love you! Lets MAKE AMERICA GREAT AGAIN! -DJT;video;7410;16-07-01
728;1;;I AM YOUR VOICE! #MakeAmericaGreatAgain;video;22800;16-07-01
730;1;;As President I will put America FIRST! #TrumpIsWithYou;video;16979;16-07-01
731;1;;I just accepted the GOP nomination for President and now it's time to take the fight to Hillary Clinton! This is a MOVEMENT that's going to win back the White House! #TrumpIsWithYou JOIN THE MOVEMENT: http://bit.ly/2afr5xQ;video;10765;16-07-01
732;1;;GREAT, great speech, Pastor Burns! As President, I will always place America First and together, we WILL Make America Great Again – for EVERYONE! #TrumpIsWithYou;video;23698;16-07-01
733;1;;Thank you, Rev. Falwell for your faith and support! I truly have faith that we CAN make America better and as President, I WILL Make America Great Again! #TrumpIsWithYou  JOIN THE MOVEMENT - WE ARE BREAKING RECORDS: http://bit.ly/2azatNI;video;2939;16-07-01
734;1;;Wow! We had over 70,000 donors last night. I'm speaking tonight and, believe me, it's going to be huge. BIG LEAGUE tonight!  This is a MOVEMENT. I'm with YOU, America -- thank you for being with me. #TrumpIsWithYou JOIN THE MOVEMENT: http://donaldjtrump.com/BIG-LEAGUE;video;10089;16-07-01
735;1;;We will #MakeAmericaGreatAgain!;video;3365;16-07-01
736;1;2016 GOP CONVENTION;Join us at the 2016 GOP Convention! Check back frequently for photo updates in this album, as we share history in the making with you! Lets MAKE AMERICA SAFE AND GREAT AGAIN!;photo;5260;16-07-01
737;1;;Thank you to our next VP of the United States, Governor Mike Pence! With him by my side, I have absolutely no doubt we WILL Make America Great Again! #AmericaFirst!;video;23241;16-07-01
738;1;;THANK YOU CLEVELAND! See you tomorrow- at the #GOPConvention! #RNCinCLE;video;2358;16-07-01
739;1;;Just got to the #GOPConvention to watch Eric! #RNCinCLE;video;2704;16-07-01
740;1;;Thank you, Governor Scott Walker for your support. I KNOW we can beat Hillary! It's time to take back this nation and together, make #AmericaFirst again!;video;2605;16-07-01
741;1;;We are blowing through our goal, help us raise $2,000,000 by midnight!!!  Donate Here: http://bit.ly/29VYsQq;video;936;16-07-01
742;1;;Thank you so much for your support, Laura! She is a true conservative who wants what we ALL want -- to Make America Great Again! As President, I will always place #AmericaFirst!;video;6704;16-07-01
743;1;;47 years ago our nation did something that NOBODY thought we could do - we were the first to put a man on the moon. It is time to be number one, again!  Believe me, as President, we will once again, Make America First Again! #AmericaFirst #MakeAmericaGreatAgain #RNCinCLE;video;6901;16-07-01
744;1;;Very proud of Donald Trump Jr. last night!;video;16366;16-07-01
745;1;;Thank you Dana White - - there is no question that I will FIGHT for this COUNTRY! I want to MAKE AMERICA SAFE AND GREAT AGAIN - with every American!;video;11814;16-07-01
746;1;;ARRIVING IN CLEVELAND NOW!!;video;8272;16-07-01
747;1;;Good morning America! This is a MOVEMENT- and WE are going to MAKE AMERICA SAFE AND GREAT AGAIN- starting in January 2017!;video;11811;16-07-01
748;1;2016 GOP CONVENTION;Join us at the 2016 GOP Convention! Check back frequently for photo updates in this album, as we share history in the making with you! Lets MAKE AMERICA SAFE AND GREAT AGAIN!;photo;5260;16-07-01
749;1;;Proud of you Donald Trump Jr. - you were great! Keep up the incredible work at the Trump Org. Because of you, Ivanka, Eric, and Tiffany - I have this opportunity to give back. It is time to MAKE AMERICA SAFE AND GREAT AGAIN!;video;14631;16-07-01
750;1;;GREAT JOB TIFFANY! So proud of you- love you!;video;6339;16-07-01
751;1;THANK YOU AMERICA!;THANK YOU AMERICA! I LOVE YOU! -DJT;video;14466;16-07-01
752;1;THIS IS A MOVEMENT!;I am in New York City - watching history unfold. This is a MOVEMENT to MAKE AMERICA SAFE AND GREAT AGAIN! I love the United States of America - and am forever grateful for your support!;video;14598;16-07-01
753;1;;#RNCinCLE #TrumpTrain2016;video;4507;16-07-01
754;1;;Make America Safe Again!;video;11960;16-07-01
756;1;;Our jobs have been destroyed! I am about creating JOBS and nobody can do it like me. #MakeAmericaWorkAgain;video;3510;16-07-01
"757;1;;""""""We are going to elect Donald Trump President and turn this country around. We need strong leadership!"""" - Bob Dole"";video;12997;16-07-01"
758;1;;I've created tens of thousands of jobs and I'm really good at it. As President, I WILL get America back to work! #MakeAmericaWorkAgain;video;4343;16-07-01
759;1;;I believe in making the best deals for America. NAFTA was a horrible deal! I want to make great deals that will keep jobs here and employ millions of Americans. We MUST get America back to work! #MakeAmericaWorkAgain;video;6306;16-07-01
760;1;;Join me behind the scenes at the 2016 GOP Convention -- as I introduce our next First Lady of the United States of America, Melania Trump! #MakeAmericaSafeAgain;video;3152;16-07-01
761;1;;Very proud of our next First Lady Melania Trump! #MakeAmericaSafeAgain;video;31066;16-07-01
762;1;Timeline Photos;We are back stage - and Melania Trump is up next! #MakeAmericaSafeAgain;photo;1210;16-07-01
763;1;;Marcus Luttrell is a true American hero! Thank you for your support. #MakeAmericaSafeAgain;video;32933;16-07-01
764;1;;We are going to get rid of ISIS! America needs real leadership. #MakeAmericaSafeAgain;video;13982;16-07-01
765;1;Donald J. Trump for President;MAKE AMERICA SAFE AND GREAT AGAIN!;video;13501;16-07-01
766;1;;Mike Pence is exactly the VP I need by my side. He was my first choice to help me Make America Great Again! #AmericaFirst #WeAreWithYou Donate Now: https://secure.donaldjtrump.com/vp-announcement?utm_campaign=djt_direct_vp-announce_djt&utm_medium=social&utm_source=djt_facebook;video;8593;16-07-01
767;1;;CROOKED HILLARY NO!;video;190816;16-07-01
768;1;Timeline Photos;Good morning America! Thank you Florida, Ohio, and Pennsylvania. While I may be the outsider, I can assure you - if given the opportunity to be your next POTUS -- I will not let you down! -DJT;photo;12949;16-07-01
769;1;;Bernie Sanders has totally sold out to Crooked Hillary Clinton. #CrookedHillary;video;87646;16-07-01
770;1;;We made a promise to these heroes. Veterans defend America, and America will defend you. #MakeAmericaGreatAgain;video;9933;16-07-01
771;1;Timeline Photos;#7. We are going to stop giving bonuses to people for wasting money...  #VeteranReform;photo;7096;16-07-01
772;1;Timeline Photos;#6. I will creat a private White House Hotline... #VeteranReform10;photo;9309;16-07-01
773;1;Timeline Photos;#5. I'm going to make sure the honest and dedicated people in the VA... #VeteranReform10;photo;1948;16-07-01
774;1;Timeline Photos;Sadly, the American dream is dead. But if I ever get elected president, I will bring it back, bigger and better than ever. •DJT;photo;12209;16-07-01
775;1;;MAKE AMERICA SAFE AGAIN!;video;245821;16-07-01
776;1;;Today once again proved that the system is absolutely rigged. How Crooked Hillary got away with sharing TOP SECRET emails and LYING about it is just absolutely unbelievable! Crooked Hillary should be prosecuted, not running for President! #CrookedHillary #RiggedSystem;video;450036;16-07-01
"777;1;Crooked Hillary Clinton Email Investigation;""FBI DIRECTOR: """"No doubt that un-cleared people had access to the server. There were others who maintained the server....who were private sector folks...."""""";video;11376;16-07-01"
778;1;;The rigged system may have helped Hillary Clinton escape criminal charges, but the FBI Director did indict her today for her incredible lack of judgment and honesty. Watch her LIE over and over again. Unbelievable! #CrookedHillary #RiggedSystem;video;248261;16-07-01
779;1;Timeline Photos;Today and every day, we celebrate our INDEPENDENCE ~ have a GREAT DAY! -DJT;photo;5751;16-07-01
780;1;;Wishing you a very, very Happy Fourth of July! There's a lot to celebrate and there will be more to celebrate come November when we take back America! #MakeAmericaGreatAgain DONATE NOW: donaldjtrump.com/july-4th;video;9730;16-07-01
782;1;;Happy Independence Day! Now, more than ever, we MUST win back our country. Our forefathers believed in what America could be and fought for it! It's our time to reclaim our Independence. It's OUR time to Make America Great Again! #Trump2016 Donate now to reclaim our Independence: donaldjtrump.com/4th-of-july;video;10194;16-07-01
784;1;;Join me in New Hampshire for a few minutes- where it all began. I am at a closed Sylvania factory that closed down & moved to Mexico (1,200 jobs.);video;8256;16-06-01
785;1;;Check it out -- 2nd video on Lying Crooked Hillary is now online! Watch it here https://www.lyingcrookedhillary.com/lie/clinton-lies-about-classified-material-on-her-secret-server  #CrookedHillary #Trump2016;video;18487;16-06-01
786;1;;Arrived at Trump International Golf Links Scotland with Donald Jr., and Eric- we are meeting Ivanka for lunch & heading back to New York.;video;2013;16-06-01
787;1;Timeline Photos;Remember- Crooked Hillary Clinton is a WORLD CLASS LIAR- with terrible JUDGEMENT!;photo;19537;16-06-01
788;1;Lying Crooked Hillary;Hillary has no shame! The Benghazi attacks were a preventable tragedy disgraced further by Hillary’s web of lies. #CrookedHillary Just out -- 1st video on Lying Crooked Hillary is up. Check it out here https://www.lyingcrookedhillary.com/lie/hillary-lies-to-benghazi-families/;video;84238;16-06-01
789;1;Timeline Photos;Here I am with Mary Ann Mendoza, in Arizona. Her son Brandon - a hero -- died as a result of the same policies that Crooked Hillary Clinton supports. Keep the Mendoza family in your thoughts and prayers - along with all of the other families who have lost loved ones.;photo;7839;16-06-01
790;1;Timeline Photos;THE CHOICE COME THIS NOVEMBER- IS CLEAR!;photo;10135;16-06-01
791;1;Timeline Photos;For a start - Crooked Hillary should return the $10M-$25M back to Saudi Arabia, IMMEDIATELY!;photo;38540;16-06-01
792;1;;Departing San Antonio, Texas! THANK YOU! #Trump2016 #AmericaFirst;video;34793;16-06-01
793;1;;Thank you Richmond, Virginia! I love you & will see you soon! Donald J. Trump;video;2868;16-06-01
794;1;;#FlashbackFriday #CrookedHillary;video;20151;16-06-01
795;1;CROOKED HILLARY CLINTON;I rarely agree with President Obama- however he is 100% correct about Crooked Hillary Clinton. Great ad!;video;118327;16-06-01
796;1;ELECTION NIGHT SPEECH (June 7, 2016);Thank you California, Montana, New Jersey, New Mexico, and South Dakota! I am honored to be your nominee, and I can assure you - - WE will MAKE AMERICA GREAT AGAIN - - TOGETHER! It is time!;video;10461;16-06-01
797;1;Timeline Photos;THANK YOU to my unbelievable family- for their incredible support of my candidacy-- love you all!;photo;2382;16-06-01
798;1;Timeline Photos;Remembering the fallen heroes on #DDay - June 6, 1944.;photo;1737;16-06-01
799;1;;The values and contributions of America’s Latino community play a significant role in the history and future of our great country.  I am proud to have their growing support. #LatinosForTrump #Trump2016;video;22078;16-06-01
800;1;;Amazing photos from San Jose rally, on the rope line. I love my supporters (#TrumpTrain) and appreciate your support! Thank you!;video;6280;16-06-01
801;1;Timeline Photos;Muhammad Ali is dead at 74! A truly great champion and a wonderful guy. He will be missed by all!;photo;18881;16-06-01
802;1;100% of $5,600,000.00 Donated to Veterans;Al Baldasaro, New Hampshire State Representative and Veteran - attended my press conference on the $5,600,000.00 donated to Veterans groups. He had a few things to say:;video;41637;16-05-01
803;1;;Our law enforcement officers deserve our appreciation for the incredible job they do. We have to appreciate & respect our police!  #MakeAmericaGreatAgain;video;98416;16-05-01
804;1;AMERICA FIRST ENERGY PLAN;When I am elected POTUS, I will develop an America First energy plan. My plan will create real jobs and real wage growth while protecting the environment. #Trump2016 https://www.donaldjtrump.com/press-releases/an-america-first-energy-plan;video;10613;16-05-01
805;1;#Crooked Hillary;Crooked Hillary gets caught lying again. #CrookedHillary  #Trump2016;video;30284;16-05-01
806;1;Trump Clinches Nomination;Today we, together, won the Republican Nomination for President! #Trump2016;video;60963;16-05-01
808;1;;A suggestion for the dishonest media.;video;25491;16-05-01
809;1;;Is Hillary really protecting women?;video;8044;16-05-01
810;1;Timeline Photos;Wow- another great national poll vs. Crooked Hillary Clinton! We are only just beginning. It's time to MAKE AMERICA SAFE & GREAT AGAIN!;photo;10446;16-05-01
811;1;;The The New York Times never called me about ungrateful former employee Barbara Res. If they had- I would've shown her many emails begging for her job back!;video;2913;16-05-01
812;1;;Thank you Lt. Steven Rogers. We will respond to terrorism with strength in 2017!;video;3274;16-05-01
